identifier,file_root,label
non-event-2001-11-10_06-15,2026-05-08/slice/GOES-g08/non_event/2001-11-10T06-15-00.csv,0
non-event-2001-12-01_00-00,2026-05-08/slice/GOES-g08/non_event/2001-12-01T00-00-00.csv,0
non-event-2002-01-16_13-25,2026-05-08/slice/GOES-g08/non_event/2002-01-16T13-25-00.csv,0
non-event-2002-02-01_00-00,2026-05-08/slice/GOES-g08/non_event/2002-02-01T00-00-00.csv,0
non-event-2002-03-01_00-00,2026-05-08/slice/GOES-g08/non_event/2002-03-01T00-00-00.csv,0
non-event-2002-04-01_00-00,2026-05-08/slice/GOES-g08/non_event/2002-04-01T00-00-00.csv,0
non-event-2002-05-01_00-00,2026-05-08/slice/GOES-g08/non_event/2002-05-01T00-00-00.csv,0
non-event-2002-06-01_00-00,2026-05-08/slice/GOES-g08/non_event/2002-06-01T00-00-00.csv,0
non-event-2002-07-08_04-10,2026-05-08/slice/GOES-g08/non_event/2002-07-08T04-10-00.csv,0
non-event-2002-08-01_00-00,2026-05-08/slice/GOES-g08/non_event/2002-08-01T00-00-00.csv,0
non-event-2002-09-08_01-45,2026-05-08/slice/GOES-g08/non_event/2002-09-08T01-45-00.csv,0
non-event-2002-10-01_00-00,2026-05-08/slice/GOES-g08/non_event/2002-10-01T00-00-00.csv,0
non-event-2002-11-11_05-25,2026-05-08/slice/GOES-g08/non_event/2002-11-11T05-25-00.csv,0
non-event-2002-12-01_00-00,2026-05-08/slice/GOES-g08/non_event/2002-12-01T00-00-00.csv,0
non-event-2003-01-01_00-00,2026-05-08/slice/GOES-g08/non_event/2003-01-01T00-00-00.csv,0
non-event-2003-02-01_00-00,2026-05-08/slice/GOES-g08/non_event/2003-02-01T00-00-00.csv,0
non-event-2003-03-01_00-00,2026-05-08/slice/GOES-g08/non_event/2003-03-01T00-00-00.csv,0
non-event-2003-04-01_00-00,2026-05-08/slice/GOES-g08/non_event/2003-04-01T00-00-00.csv,0
non-event-2003-05-01_00-00,2026-05-08/slice/GOES-g08/non_event/2003-05-01T00-00-00.csv,0
non-event-2003-06-01_00-00,2026-05-08/slice/GOES-g08/non_event/2003-06-01T00-00-00.csv,0
event-1997-11-03_20-20,2026-05-08/slice/GOES-g09/1997-11-03T20-20-00.csv,1
event-1997-11-06_01-05,2026-05-08/slice/GOES-g09/1997-11-06T01-05-00.csv,1
event-1998-04-20_02-00,2026-05-08/slice/GOES-g09/1998-04-20T02-00-00.csv,1
event-1998-05-02_02-20,2026-05-08/slice/GOES-g09/1998-05-02T02-20-00.csv,1
event-1998-05-05_20-45,2026-05-08/slice/GOES-g09/1998-05-05T20-45-00.csv,1
non-event-1996-04-01_00-00,2026-05-08/slice/GOES-g09/non_event/1996-04-01T00-00-00.csv,0
non-event-1996-05-01_00-00,2026-05-08/slice/GOES-g09/non_event/1996-05-01T00-00-00.csv,0
non-event-1996-06-01_00-00,2026-05-08/slice/GOES-g09/non_event/1996-06-01T00-00-00.csv,0
non-event-1996-07-01_00-00,2026-05-08/slice/GOES-g09/non_event/1996-07-01T00-00-00.csv,0
non-event-1996-08-01_00-00,2026-05-08/slice/GOES-g09/non_event/1996-08-01T00-00-00.csv,0
non-event-1996-09-01_00-00,2026-05-08/slice/GOES-g09/non_event/1996-09-01T00-00-00.csv,0
non-event-1996-10-01_00-00,2026-05-08/slice/GOES-g09/non_event/1996-10-01T00-00-00.csv,0
non-event-1996-11-01_00-00,2026-05-08/slice/GOES-g09/non_event/1996-11-01T00-00-00.csv,0
non-event-1996-12-01_00-00,2026-05-08/slice/GOES-g09/non_event/1996-12-01T00-00-00.csv,0
non-event-1997-01-01_00-00,2026-05-08/slice/GOES-g09/non_event/1997-01-01T00-00-00.csv,0
non-event-1997-02-01_00-00,2026-05-08/slice/GOES-g09/non_event/1997-02-01T00-00-00.csv,0
non-event-1997-03-01_00-00,2026-05-08/slice/GOES-g09/non_event/1997-03-01T00-00-00.csv,0
non-event-1997-04-01_00-00,2026-05-08/slice/GOES-g09/non_event/1997-04-01T00-00-00.csv,0
non-event-1997-05-01_00-00,2026-05-08/slice/GOES-g09/non_event/1997-05-01T00-00-00.csv,0
non-event-1997-06-01_00-00,2026-05-08/slice/GOES-g09/non_event/1997-06-01T00-00-00.csv,0
non-event-1997-07-01_00-00,2026-05-08/slice/GOES-g09/non_event/1997-07-01T00-00-00.csv,0
non-event-1997-08-01_00-00,2026-05-08/slice/GOES-g09/non_event/1997-08-01T00-00-00.csv,0
non-event-1997-09-01_00-00,2026-05-08/slice/GOES-g09/non_event/1997-09-01T00-00-00.csv,0
non-event-1997-10-01_00-00,2026-05-08/slice/GOES-g09/non_event/1997-10-01T00-00-00.csv,0
non-event-1997-11-09_09-05,2026-05-08/slice/GOES-g09/non_event/1997-11-09T09-05-00.csv,0
non-event-1997-12-01_00-00,2026-05-08/slice/GOES-g09/non_event/1997-12-01T00-00-00.csv,0
non-event-1998-01-01_00-00,2026-05-08/slice/GOES-g09/non_event/1998-01-01T00-00-00.csv,0
non-event-1998-02-01_00-00,2026-05-08/slice/GOES-g09/non_event/1998-02-01T00-00-00.csv,0
non-event-1998-03-01_00-00,2026-05-08/slice/GOES-g09/non_event/1998-03-01T00-00-00.csv,0
non-event-1998-04-01_00-00,2026-05-08/slice/GOES-g09/non_event/1998-04-01T00-00-00.csv,0
non-event-1998-05-07_02-00,2026-05-08/slice/GOES-g09/non_event/1998-05-07T02-00-00.csv,0
non-event-1998-06-01_00-00,2026-05-08/slice/GOES-g09/non_event/1998-06-01T00-00-00.csv,0
non-event-1998-07-01_00-00,2026-05-08/slice/GOES-g09/non_event/1998-07-01T00-00-00.csv,0
event-1998-08-24_12-10,2026-05-08/slice/GOES-g10/1998-08-24T12-10-00.csv,1
event-1998-09-30_03-45,2026-05-08/slice/GOES-g10/1998-09-30T03-45-00.csv,1
event-1998-09-30_12-00,2026-05-08/slice/GOES-g10/1998-09-30T12-00-00.csv,1
event-1998-11-13_20-10,2026-05-08/slice/GOES-g10/1998-11-13T20-10-00.csv,1
event-1998-11-14_22-45,2026-05-08/slice/GOES-g10/1998-11-14T22-45-00.csv,1
event-1998-11-15_06-40,2026-05-08/slice/GOES-g10/1998-11-15T06-40-00.csv,1
event-1999-06-01_19-45,2026-05-08/slice/GOES-g10/1999-06-01T19-45-00.csv,1
event-1999-06-03_22-10,2026-05-08/slice/GOES-g10/1999-06-03T22-10-00.csv,1
event-1999-06-04_02-55,2026-05-08/slice/GOES-g10/1999-06-04T02-55-00.csv,1
event-1999-06-04_09-05,2026-05-08/slice/GOES-g10/1999-06-04T09-05-00.csv,1
event-2000-04-04_10-55,2026-05-08/slice/GOES-g10/2000-04-04T10-55-00.csv,1
event-2000-06-07_09-00,2026-05-08/slice/GOES-g10/2000-06-07T09-00-00.csv,1
event-2000-06-10_06-20,2026-05-08/slice/GOES-g10/2000-06-10T06-20-00.csv,1
event-2000-06-10_13-05,2026-05-08/slice/GOES-g10/2000-06-10T13-05-00.csv,1
event-2000-07-13_22-50,2026-05-08/slice/GOES-g10/2000-07-13T22-50-00.csv,1
event-2000-07-16_12-00,2026-05-08/slice/GOES-g10/2000-07-16T12-00-00.csv,1
event-2000-07-17_17-40,2026-05-08/slice/GOES-g10/2000-07-17T17-40-00.csv,1
event-2000-07-22_01-25,2026-05-08/slice/GOES-g10/2000-07-22T01-25-00.csv,1
event-2000-07-27_23-10,2026-05-08/slice/GOES-g10/2000-07-27T23-10-00.csv,1
event-2000-09-12_04-05,2026-05-08/slice/GOES-g10/2000-09-12T04-05-00.csv,1
event-2000-09-13_08-40,2026-05-08/slice/GOES-g10/2000-09-13T08-40-00.csv,1
event-2000-09-13_14-15,2026-05-08/slice/GOES-g10/2000-09-13T14-15-00.csv,1
event-2000-09-13_19-55,2026-05-08/slice/GOES-g10/2000-09-13T19-55-00.csv,1
event-2000-11-08_11-50,2026-05-08/slice/GOES-g10/2000-11-08T11-50-00.csv,1
event-2000-11-24_04-45,2026-05-08/slice/GOES-g10/2000-11-24T04-45-00.csv,1
event-2000-11-25_17-55,2026-05-08/slice/GOES-g10/2000-11-25T17-55-00.csv,1
event-2001-01-28_09-55,2026-05-08/slice/GOES-g10/2001-01-28T09-55-00.csv,1
event-2001-01-28_22-25,2026-05-08/slice/GOES-g10/2001-01-28T22-25-00.csv,1
event-2001-03-29_17-40,2026-05-08/slice/GOES-g10/2001-03-29T17-40-00.csv,1
event-2001-03-29_23-40,2026-05-08/slice/GOES-g10/2001-03-29T23-40-00.csv,1
event-2001-03-30_09-55,2026-05-08/slice/GOES-g10/2001-03-30T09-55-00.csv,1
event-2001-03-30_14-35,2026-05-08/slice/GOES-g10/2001-03-30T14-35-00.csv,1
event-2001-04-02_12-45,2026-05-08/slice/GOES-g10/2001-04-02T12-45-00.csv,1
event-2001-04-10_03-45,2026-05-08/slice/GOES-g10/2001-04-10T03-45-00.csv,1
event-2001-04-15_02-10,2026-05-08/slice/GOES-g10/2001-04-15T02-10-00.csv,1
event-2001-04-16_06-05,2026-05-08/slice/GOES-g10/2001-04-16T06-05-00.csv,1
event-2001-04-16_12-15,2026-05-08/slice/GOES-g10/2001-04-16T12-15-00.csv,1
event-2001-04-17_15-25,2026-05-08/slice/GOES-g10/2001-04-17T15-25-00.csv,1
event-2001-05-07_21-40,2026-05-08/slice/GOES-g10/2001-05-07T21-40-00.csv,1
event-2001-08-15_13-40,2026-05-08/slice/GOES-g10/2001-08-15T13-40-00.csv,1
event-2001-09-24_00-40,2026-05-08/slice/GOES-g10/2001-09-24T00-40-00.csv,1
event-2001-10-01_01-55,2026-05-08/slice/GOES-g10/2001-10-01T01-55-00.csv,1
event-2001-10-03_18-05,2026-05-08/slice/GOES-g10/2001-10-03T18-05-00.csv,1
event-2001-10-22_08-15,2026-05-08/slice/GOES-g10/2001-10-22T08-15-00.csv,1
event-2001-11-04_05-05,2026-05-08/slice/GOES-g10/2001-11-04T05-05-00.csv,1
event-2001-11-19_08-20,2026-05-08/slice/GOES-g10/2001-11-19T08-20-00.csv,1
event-2001-11-22_11-10,2026-05-08/slice/GOES-g10/2001-11-22T11-10-00.csv,1
event-2001-11-24_21-00,2026-05-08/slice/GOES-g10/2001-11-24T21-00-00.csv,1
event-2001-12-25_18-15,2026-05-08/slice/GOES-g10/2001-12-25T18-15-00.csv,1
event-2001-12-27_03-15,2026-05-08/slice/GOES-g10/2001-12-27T03-15-00.csv,1
event-2001-12-28_18-20,2026-05-08/slice/GOES-g10/2001-12-28T18-20-00.csv,1
event-2001-12-29_15-10,2026-05-08/slice/GOES-g10/2001-12-29T15-10-00.csv,1
event-2001-12-30_09-50,2026-05-08/slice/GOES-g10/2001-12-30T09-50-00.csv,1
event-2001-12-31_12-00,2026-05-08/slice/GOES-g10/2001-12-31T12-00-00.csv,1
event-2002-01-01_14-25,2026-05-08/slice/GOES-g10/2002-01-01T14-25-00.csv,1
event-2002-01-02_21-20,2026-05-08/slice/GOES-g10/2002-01-02T21-20-00.csv,1
event-2002-01-10_08-55,2026-05-08/slice/GOES-g10/2002-01-10T08-55-00.csv,1
event-2002-01-11_15-05,2026-05-08/slice/GOES-g10/2002-01-11T15-05-00.csv,1
event-2002-03-18_01-20,2026-05-08/slice/GOES-g10/2002-03-18T01-20-00.csv,1
event-2002-04-17_03-35,2026-05-08/slice/GOES-g10/2002-04-17T03-35-00.csv,1
event-2002-04-20_14-20,2026-05-08/slice/GOES-g10/2002-04-20T14-20-00.csv,1
event-2002-04-24_08-25,2026-05-08/slice/GOES-g10/2002-04-24T08-25-00.csv,1
event-2002-05-22_06-50,2026-05-08/slice/GOES-g10/2002-05-22T06-50-00.csv,1
event-2002-07-16_07-15,2026-05-08/slice/GOES-g10/2002-07-16T07-15-00.csv,1
event-2002-07-21_19-55,2026-05-08/slice/GOES-g10/2002-07-21T19-55-00.csv,1
event-2002-07-22_11-50,2026-05-08/slice/GOES-g10/2002-07-22T11-50-00.csv,1
event-2002-07-23_02-15,2026-05-08/slice/GOES-g10/2002-07-23T02-15-00.csv,1
event-2002-08-21_16-50,2026-05-08/slice/GOES-g10/2002-08-21T16-50-00.csv,1
event-2002-08-23_13-40,2026-05-08/slice/GOES-g10/2002-08-23T13-40-00.csv,1
event-2002-08-25_11-00,2026-05-08/slice/GOES-g10/2002-08-25T11-00-00.csv,1
event-2002-09-06_19-25,2026-05-08/slice/GOES-g10/2002-09-06T19-25-00.csv,1
event-2002-11-09_09-00,2026-05-08/slice/GOES-g10/2002-11-09T09-00-00.csv,1
event-2003-05-28_22-35,2026-05-08/slice/GOES-g10/2003-05-28T22-35-00.csv,1
event-2003-05-30_17-00,2026-05-08/slice/GOES-g10/2003-05-30T17-00-00.csv,1
event-2003-06-18_17-35,2026-05-08/slice/GOES-g10/2003-06-18T17-35-00.csv,1
event-2003-10-26_06-40,2026-05-08/slice/GOES-g10/2003-10-26T06-40-00.csv,1
event-2003-10-28_00-20,2026-05-08/slice/GOES-g10/2003-10-28T00-20-00.csv,1
event-2003-11-02_01-40,2026-05-08/slice/GOES-g10/2003-11-02T01-40-00.csv,1
event-2003-11-04_11-05,2026-05-08/slice/GOES-g10/2003-11-04T11-05-00.csv,1
event-2003-11-06_03-55,2026-05-08/slice/GOES-g10/2003-11-06T03-55-00.csv,1
event-2003-12-02_03-55,2026-05-08/slice/GOES-g10/2003-12-02T03-55-00.csv,1
event-2004-04-11_04-40,2026-05-08/slice/GOES-g10/2004-04-11T04-40-00.csv,1
event-2004-04-11_07-50,2026-05-08/slice/GOES-g10/2004-04-11T07-50-00.csv,1
event-2004-07-25_06-30,2026-05-08/slice/GOES-g10/2004-07-25T06-30-00.csv,1
event-2004-07-25_17-10,2026-05-08/slice/GOES-g10/2004-07-25T17-10-00.csv,1
event-2004-07-26_05-55,2026-05-08/slice/GOES-g10/2004-07-26T05-55-00.csv,1
event-2004-07-27_02-55,2026-05-08/slice/GOES-g10/2004-07-27T02-55-00.csv,1
event-2004-09-13_09-30,2026-05-08/slice/GOES-g10/2004-09-13T09-30-00.csv,1
event-2004-09-19_07-35,2026-05-08/slice/GOES-g10/2004-09-19T07-35-00.csv,1
event-2004-10-31_19-45,2026-05-08/slice/GOES-g10/2004-10-31T19-45-00.csv,1
event-2004-11-07_07-00,2026-05-08/slice/GOES-g10/2004-11-07T07-00-00.csv,1
event-2004-11-08_06-20,2026-05-08/slice/GOES-g10/2004-11-08T06-20-00.csv,1
event-2005-01-15_15-15,2026-05-08/slice/GOES-g10/2005-01-15T15-15-00.csv,1
event-2005-01-19_18-50,2026-05-08/slice/GOES-g10/2005-01-19T18-50-00.csv,1
event-2005-05-13_21-35,2026-05-08/slice/GOES-g10/2005-05-13T21-35-00.csv,1
event-2005-06-16_10-05,2026-05-08/slice/GOES-g10/2005-06-16T10-05-00.csv,1
event-2005-06-16_22-40,2026-05-08/slice/GOES-g10/2005-06-16T22-40-00.csv,1
event-2005-07-14_13-20,2026-05-08/slice/GOES-g10/2005-07-14T13-20-00.csv,1
event-2005-07-17_09-50,2026-05-08/slice/GOES-g10/2005-07-17T09-50-00.csv,1
event-2005-07-27_11-05,2026-05-08/slice/GOES-g10/2005-07-27T11-05-00.csv,1
event-2005-07-31_14-30,2026-05-08/slice/GOES-g10/2005-07-31T14-30-00.csv,1
event-2005-08-22_09-45,2026-05-08/slice/GOES-g10/2005-08-22T09-45-00.csv,1
event-2005-08-24_09-55,2026-05-08/slice/GOES-g10/2005-08-24T09-55-00.csv,1
event-2005-09-07_14-40,2026-05-08/slice/GOES-g10/2005-09-07T14-40-00.csv,1
event-2005-09-08_01-30,2026-05-08/slice/GOES-g10/2005-09-08T01-30-00.csv,1
event-2005-09-13_16-40,2026-05-08/slice/GOES-g10/2005-09-13T16-40-00.csv,1
event-2005-09-14_19-40,2026-05-08/slice/GOES-g10/2005-09-14T19-40-00.csv,1
event-2006-12-06_11-45,2026-05-08/slice/GOES-g10/2006-12-06T11-45-00.csv,1
event-2006-12-11_07-25,2026-05-08/slice/GOES-g10/2006-12-11T07-25-00.csv,1
event-2006-12-11_14-50,2026-05-08/slice/GOES-g10/2006-12-11T14-50-00.csv,1
event-2006-12-12_15-05,2026-05-08/slice/GOES-g10/2006-12-12T15-05-00.csv,1
non-event-1998-07-01_00-00,2026-05-08/slice/GOES-g10/non_event/1998-07-01T00-00-00.csv,0
non-event-1998-08-01_00-00,2026-05-08/slice/GOES-g10/non_event/1998-08-01T00-00-00.csv,0
non-event-1998-09-01_00-00,2026-05-08/slice/GOES-g10/non_event/1998-09-01T00-00-00.csv,0
non-event-1998-10-01_22-10,2026-05-08/slice/GOES-g10/non_event/1998-10-01T22-10-00.csv,0
non-event-1998-11-15_22-15,2026-05-08/slice/GOES-g10/non_event/1998-11-15T22-15-00.csv,0
non-event-1998-12-01_00-00,2026-05-08/slice/GOES-g10/non_event/1998-12-01T00-00-00.csv,0
non-event-1999-01-01_00-00,2026-05-08/slice/GOES-g10/non_event/1999-01-01T00-00-00.csv,0
non-event-1999-02-01_00-00,2026-05-08/slice/GOES-g10/non_event/1999-02-01T00-00-00.csv,0
non-event-1999-03-01_00-00,2026-05-08/slice/GOES-g10/non_event/1999-03-01T00-00-00.csv,0
non-event-1999-04-01_00-00,2026-05-08/slice/GOES-g10/non_event/1999-04-01T00-00-00.csv,0
non-event-1999-05-01_00-00,2026-05-08/slice/GOES-g10/non_event/1999-05-01T00-00-00.csv,0
non-event-1999-06-04_23-20,2026-05-08/slice/GOES-g10/non_event/1999-06-04T23-20-00.csv,0
non-event-1999-07-01_00-00,2026-05-08/slice/GOES-g10/non_event/1999-07-01T00-00-00.csv,0
non-event-1999-08-01_00-00,2026-05-08/slice/GOES-g10/non_event/1999-08-01T00-00-00.csv,0
non-event-1999-09-01_00-00,2026-05-08/slice/GOES-g10/non_event/1999-09-01T00-00-00.csv,0
non-event-1999-10-01_00-00,2026-05-08/slice/GOES-g10/non_event/1999-10-01T00-00-00.csv,0
non-event-1999-11-01_00-00,2026-05-08/slice/GOES-g10/non_event/1999-11-01T00-00-00.csv,0
non-event-1999-12-01_00-00,2026-05-08/slice/GOES-g10/non_event/1999-12-01T00-00-00.csv,0
non-event-2000-01-01_00-00,2026-05-08/slice/GOES-g10/non_event/2000-01-01T00-00-00.csv,0
non-event-2000-02-01_00-00,2026-05-08/slice/GOES-g10/non_event/2000-02-01T00-00-00.csv,0
non-event-2000-03-01_00-00,2026-05-08/slice/GOES-g10/non_event/2000-03-01T00-00-00.csv,0
non-event-2000-04-05_06-05,2026-05-08/slice/GOES-g10/non_event/2000-04-05T06-05-00.csv,0
non-event-2000-05-01_00-00,2026-05-08/slice/GOES-g10/non_event/2000-05-01T00-00-00.csv,0
non-event-2000-06-11_04-25,2026-05-08/slice/GOES-g10/non_event/2000-06-11T04-25-00.csv,0
non-event-2000-07-01_00-00,2026-05-08/slice/GOES-g10/non_event/2000-07-01T00-00-00.csv,0
non-event-2000-08-01_00-00,2026-05-08/slice/GOES-g10/non_event/2000-08-01T00-00-00.csv,0
non-event-2000-09-14_10-30,2026-05-08/slice/GOES-g10/non_event/2000-09-14T10-30-00.csv,0
non-event-2000-10-01_00-00,2026-05-08/slice/GOES-g10/non_event/2000-10-01T00-00-00.csv,0
non-event-2000-11-11_10-00,2026-05-08/slice/GOES-g10/non_event/2000-11-11T10-00-00.csv,0
non-event-2000-12-01_00-00,2026-05-08/slice/GOES-g10/non_event/2000-12-01T00-00-00.csv,0
non-event-2001-01-01_00-00,2026-05-08/slice/GOES-g10/non_event/2001-01-01T00-00-00.csv,0
non-event-2001-02-01_00-00,2026-05-08/slice/GOES-g10/non_event/2001-02-01T00-00-00.csv,0
non-event-2001-03-01_00-00,2026-05-08/slice/GOES-g10/non_event/2001-03-01T00-00-00.csv,0
non-event-2001-04-19_07-40,2026-05-08/slice/GOES-g10/non_event/2001-04-19T07-40-00.csv,0
non-event-2001-05-08_13-45,2026-05-08/slice/GOES-g10/non_event/2001-05-08T13-45-00.csv,0
non-event-2001-06-01_00-00,2026-05-08/slice/GOES-g10/non_event/2001-06-01T00-00-00.csv,0
non-event-2001-07-01_00-00,2026-05-08/slice/GOES-g10/non_event/2001-07-01T00-00-00.csv,0
non-event-2001-08-01_00-00,2026-05-08/slice/GOES-g10/non_event/2001-08-01T00-00-00.csv,0
non-event-2001-09-01_00-00,2026-05-08/slice/GOES-g10/non_event/2001-09-01T00-00-00.csv,0
non-event-2001-10-04_11-25,2026-05-08/slice/GOES-g10/non_event/2001-10-04T11-25-00.csv,0
non-event-2001-11-07_16-30,2026-05-08/slice/GOES-g10/non_event/2001-11-07T16-30-00.csv,0
non-event-2001-12-01_00-00,2026-05-08/slice/GOES-g10/non_event/2001-12-01T00-00-00.csv,0
non-event-2002-01-12_15-40,2026-05-08/slice/GOES-g10/non_event/2002-01-12T15-40-00.csv,0
non-event-2002-02-01_00-00,2026-05-08/slice/GOES-g10/non_event/2002-02-01T00-00-00.csv,0
non-event-2002-03-01_00-00,2026-05-08/slice/GOES-g10/non_event/2002-03-01T00-00-00.csv,0
non-event-2002-04-01_00-00,2026-05-08/slice/GOES-g10/non_event/2002-04-01T00-00-00.csv,0
non-event-2002-05-01_00-00,2026-05-08/slice/GOES-g10/non_event/2002-05-01T00-00-00.csv,0
non-event-2002-06-01_00-00,2026-05-08/slice/GOES-g10/non_event/2002-06-01T00-00-00.csv,0
non-event-2002-07-01_00-00,2026-05-08/slice/GOES-g10/non_event/2002-07-01T00-00-00.csv,0
non-event-2002-08-01_00-00,2026-05-08/slice/GOES-g10/non_event/2002-08-01T00-00-00.csv,0
non-event-2002-09-08_00-50,2026-05-08/slice/GOES-g10/non_event/2002-09-08T00-50-00.csv,0
non-event-2002-10-01_00-00,2026-05-08/slice/GOES-g10/non_event/2002-10-01T00-00-00.csv,0
non-event-2002-11-10_20-25,2026-05-08/slice/GOES-g10/non_event/2002-11-10T20-25-00.csv,0
non-event-2002-12-01_00-00,2026-05-08/slice/GOES-g10/non_event/2002-12-01T00-00-00.csv,0
non-event-2003-01-01_00-00,2026-05-08/slice/GOES-g10/non_event/2003-01-01T00-00-00.csv,0
non-event-2003-02-01_00-00,2026-05-08/slice/GOES-g10/non_event/2003-02-01T00-00-00.csv,0
non-event-2003-03-01_00-00,2026-05-08/slice/GOES-g10/non_event/2003-03-01T00-00-00.csv,0
non-event-2003-04-01_00-00,2026-05-08/slice/GOES-g10/non_event/2003-04-01T00-00-00.csv,0
non-event-2003-05-01_00-00,2026-05-08/slice/GOES-g10/non_event/2003-05-01T00-00-00.csv,0
non-event-2003-06-01_00-00,2026-05-08/slice/GOES-g10/non_event/2003-06-01T00-00-00.csv,0
non-event-2003-07-01_00-00,2026-05-08/slice/GOES-g10/non_event/2003-07-01T00-00-00.csv,0
non-event-2003-08-01_00-00,2026-05-08/slice/GOES-g10/non_event/2003-08-01T00-00-00.csv,0
non-event-2003-09-01_00-00,2026-05-08/slice/GOES-g10/non_event/2003-09-01T00-00-00.csv,0
non-event-2003-10-01_00-00,2026-05-08/slice/GOES-g10/non_event/2003-10-01T00-00-00.csv,0
non-event-2003-11-07_02-20,2026-05-08/slice/GOES-g10/non_event/2003-11-07T02-20-00.csv,0
non-event-2003-12-02_23-00,2026-05-08/slice/GOES-g10/non_event/2003-12-02T23-00-00.csv,0
non-event-2004-01-01_00-00,2026-05-08/slice/GOES-g10/non_event/2004-01-01T00-00-00.csv,0
non-event-2004-02-01_00-00,2026-05-08/slice/GOES-g10/non_event/2004-02-01T00-00-00.csv,0
non-event-2004-03-01_00-00,2026-05-08/slice/GOES-g10/non_event/2004-03-01T00-00-00.csv,0
non-event-2004-04-11_22-45,2026-05-08/slice/GOES-g10/non_event/2004-04-11T22-45-00.csv,0
non-event-2004-05-01_00-00,2026-05-08/slice/GOES-g10/non_event/2004-05-01T00-00-00.csv,0
non-event-2004-06-01_00-00,2026-05-08/slice/GOES-g10/non_event/2004-06-01T00-00-00.csv,0
non-event-2004-07-01_00-00,2026-05-08/slice/GOES-g10/non_event/2004-07-01T00-00-00.csv,0
non-event-2004-08-01_00-00,2026-05-08/slice/GOES-g10/non_event/2004-08-01T00-00-00.csv,0
non-event-2004-09-01_00-00,2026-05-08/slice/GOES-g10/non_event/2004-09-01T00-00-00.csv,0
non-event-2004-10-01_00-00,2026-05-08/slice/GOES-g10/non_event/2004-10-01T00-00-00.csv,0
non-event-2004-11-12_22-00,2026-05-08/slice/GOES-g10/non_event/2004-11-12T22-00-00.csv,0
non-event-2004-12-01_00-00,2026-05-08/slice/GOES-g10/non_event/2004-12-01T00-00-00.csv,0
non-event-2005-01-01_00-00,2026-05-08/slice/GOES-g10/non_event/2005-01-01T00-00-00.csv,0
non-event-2005-02-01_00-00,2026-05-08/slice/GOES-g10/non_event/2005-02-01T00-00-00.csv,0
non-event-2005-03-01_00-00,2026-05-08/slice/GOES-g10/non_event/2005-03-01T00-00-00.csv,0
non-event-2005-04-01_00-00,2026-05-08/slice/GOES-g10/non_event/2005-04-01T00-00-00.csv,0
non-event-2005-05-15_07-15,2026-05-08/slice/GOES-g10/non_event/2005-05-15T07-15-00.csv,0
non-event-2005-06-01_00-00,2026-05-08/slice/GOES-g10/non_event/2005-06-01T00-00-00.csv,0
non-event-2005-07-01_00-00,2026-05-08/slice/GOES-g10/non_event/2005-07-01T00-00-00.csv,0
non-event-2005-08-01_04-35,2026-05-08/slice/GOES-g10/non_event/2005-08-01T04-35-00.csv,0
non-event-2005-09-15_22-55,2026-05-08/slice/GOES-g10/non_event/2005-09-15T22-55-00.csv,0
non-event-2005-10-01_00-00,2026-05-08/slice/GOES-g10/non_event/2005-10-01T00-00-00.csv,0
non-event-2005-11-01_00-00,2026-05-08/slice/GOES-g10/non_event/2005-11-01T00-00-00.csv,0
non-event-2005-12-01_00-00,2026-05-08/slice/GOES-g10/non_event/2005-12-01T00-00-00.csv,0
non-event-2006-01-01_00-00,2026-05-08/slice/GOES-g10/non_event/2006-01-01T00-00-00.csv,0
non-event-2006-02-01_00-00,2026-05-08/slice/GOES-g10/non_event/2006-02-01T00-00-00.csv,0
non-event-2006-03-01_00-00,2026-05-08/slice/GOES-g10/non_event/2006-03-01T00-00-00.csv,0
non-event-2006-04-01_00-00,2026-05-08/slice/GOES-g10/non_event/2006-04-01T00-00-00.csv,0
non-event-2006-05-01_00-00,2026-05-08/slice/GOES-g10/non_event/2006-05-01T00-00-00.csv,0
non-event-2006-06-01_00-00,2026-05-08/slice/GOES-g10/non_event/2006-06-01T00-00-00.csv,0
non-event-2006-07-01_00-00,2026-05-08/slice/GOES-g10/non_event/2006-07-01T00-00-00.csv,0
non-event-2006-08-01_00-00,2026-05-08/slice/GOES-g10/non_event/2006-08-01T00-00-00.csv,0
non-event-2006-09-01_00-00,2026-05-08/slice/GOES-g10/non_event/2006-09-01T00-00-00.csv,0
non-event-2006-10-01_00-00,2026-05-08/slice/GOES-g10/non_event/2006-10-01T00-00-00.csv,0
non-event-2006-11-01_00-00,2026-05-08/slice/GOES-g10/non_event/2006-11-01T00-00-00.csv,0
non-event-2006-12-15_15-30,2026-05-08/slice/GOES-g10/non_event/2006-12-15T15-30-00.csv,0
non-event-2007-01-01_00-00,2026-05-08/slice/GOES-g10/non_event/2007-01-01T00-00-00.csv,0
non-event-2007-02-01_00-00,2026-05-08/slice/GOES-g10/non_event/2007-02-01T00-00-00.csv,0
non-event-2007-03-01_00-00,2026-05-08/slice/GOES-g10/non_event/2007-03-01T00-00-00.csv,0
non-event-2007-04-01_00-00,2026-05-08/slice/GOES-g10/non_event/2007-04-01T00-00-00.csv,0
non-event-2007-05-01_00-00,2026-05-08/slice/GOES-g10/non_event/2007-05-01T00-00-00.csv,0
